indici: 0  118
indici: 843  0
indici: 228  4
indici: 394  0
indici: 11  32
indici: 16  184
indici: 2  1
indici: 0  548
indici: 0  766
indici: 494  51
indici: 62  0
indici: 5  154
indici: 0  23
indici: 0  1
indici: 200  443
indici: 5  271
indici: 464  0
indici: 949  0
indici: 3  111
indici: 3  86
indici: 0  440
indici: 28  0
indici: 0  0
indici: 0  334
indici: 1  215
indici: 921  60
indici: 28  49
indici: 93  913
indici: 0  260
indici: 839  0
indici: 12  19
indici: 49  7
indici: 152  0
indici: 0  0
indici: 44  0
indici: 357  158
indici: 0  10
indici: 0  379
indici: 0  6
indici: 0  12
indici: 574  0
indici: 277  1
indici: 0  0
indici: 940  908
indici: 42  0
indici: 60  0
indici: 138  11
indici: 122  33
indici: 8  0
indici: 314  0
indici: 0  1
indici: 2  812
indici: 33  495
indici: 980  145
indici: 0  807
indici: 1  777
indici: 31  3
indici: 4  188
indici: 1  22
indici: 676  52
indici: 120  38
indici: 257  0
indici: 6  13
indici: 18  894
indici: 0  0
indici: 0  65
indici: 0  0
indici: 232  0
indici: 170  0
indici: 21  1
indici: 2  564
indici: 0  69
indici: 33  1
indici: 6  88
indici: 6  0
indici: 70  124
indici: 985  0
indici: 453  322
indici: 63  0
indici: 268  184
indici: 73  37
indici: 383  3
indici: 22  0
indici: 0  22
indici: 3  33
indici: 1  109
indici: 14  0
indici: 10  0
indici: 261  0
indici: 0  0
indici: 660  54
indici: 0  77
indici: 373  176
indici: 134  3
indici: 0  48
indici: 16  0
indici: 0  0
indici: 0  354
indici: 33  3
indici: 0  35
indici: 0  41
indici: 34  175
indici: 326  0
indici: 0  0
indici: 3  1
indici: 0  50
indici: 229  14
indici: 988  266
indici: 65  0
indici: 0  0
indici: 291  0
indici: 159  2
indici: 0  0
indici: 688  27
indici: 11  64
indici: 0  0
indici: 0  3
indici: 3  246
indici: 0  656
indici: 544  0
indici: 0  12
indici: 0  0
indici: 10  15
indici: 25  69
indici: 381  14
indici: 28  27
indici: 89  748
indici: 0  60
indici: 720  44
indici: 325  16
indici: 187  0
indici: 0  44
indici: 0  0
indici: 0  4
indici: 2  88
indici: 152  225
indici: 154  8
indici: 0  777
indici: 6  129
indici: 766  385
indici: 659  62
indici: 21  204
indici: 1  798
indici: 97  9
indici: 0  15
indici: 0  130
indici: 274  504
indici: 0  558
indici: 494  0
indici: 663  0
indici: 1  56
indici: 31  294
indici: 130  921
indici: 2  836
indici: 166  10
indici: 7  0
indici: 0  793
indici: 208  18
indici: 110  567
indici: 0  23
indici: 343  1
indici: 162  206
indici: 0  0
indici: 128  11
indici: 948  4
indici: 880  0
indici: 1  0
indici: 699  196
indici: 7  0
indici: 6  68
indici: 1  23
indici: 0  0
indici: 1  21
indici: 606  0
indici: 0  212
indici: 39  941
indici: 73  2
indici: 0  0
indici: 267  0
indici: 0  594
